[1, 0]
[1041077, 40]
[1041115, 93]
[1041154, 16]
[1041192, 69]
[1041230, 122]
[1041269, 46]
[1041307, 98]
[1041346, 22]
[1041384, 75]
[1041422, 128]
[1041461, 51]
[1041499, 104]
[1041538, 28]
[1041576, 81]
[1041615, 5]
[1041653, 57]
[1041691, 110]
[1041730, 34]
[1041768, 87]
[1041807, 10]
[1041845, 63]
[1041883, 116]
[1041922, 40]
[1041960, 92]
[1041999, 16]
[1042037, 69]
[1042075, 122]
[1042114, 45]
[1042152, 98]
[1042191, 22]
[1042229, 75]
[1042267, 127]
[1042306, 51]
[1042344, 104]
[1042383, 28]
[1042421, 81]
[1042460, 4]
[1042498, 57]
[1042536, 110]
[1042575, 34]
[1042613, 86]
[1042652, 10]
[1042690, 63]
[1042728, 116]
[1042767, 39]
[1042805, 92]
[1042844, 16]
[1042882, 69]
[1042920, 121]
[1042959, 45]
[1042997, 98]
[1043036, 22]
[1043074, 75]
[1043112, 127]
[1043151, 51]
[1043189, 104]
[1043228, 28]
[1043266, 80]
[1043305, 4]
[1043343, 57]
[1043381, 110]
[1043420, 33]
[1043458, 86]
[1043497, 10]
[1043535, 63]
[1043573, 115]
[1043612, 39]
[1043650, 92]
[1043689, 16]
[1043727, 69]
[1043765, 121]
[1043804, 45]
[1043842, 98]
[1043881, 22]
[1043919, 74]
[1043957, 127]
[1043996, 51]
[1044034, 104]
[1044073, 27]
[1044111, 80]
[1044150, 4]
[1044188, 57]
[1044226, 109]
[1044265, 33]
[1044303, 86]
[1044342, 10]
[1044380, 63]
[1044418, 115]
[1044457, 39]
[1044488, 97]
[1044507, 165]
[1044526, 232]
[1044546, 42]
[1044565, 110]
[1044584, 177]
[1044603, 245]
[1044623, 55]
[1044642, 123]
[1044661, 190]
[1044681, 256]
[1044700, 68]
[1044719, 135]
[1044738, 203]
[1044758, 13]
[1044777, 81]
[1044796, 148]
[1044815, 215]
[1044835, 26]
[1044854, 93]
[1044873, 161]
[1044892, 228]
[1044912, 38]
[1044931, 106]
[1044950, 173]
[1044969, 241]
[1044989, 51]
[1045008, 119]
[1045027, 186]
[1045046, 253]
[1045066, 64]
